0.06258490566037737, -0.030018867924528306, 4930369.773006926
x  y   Ex  Ey
-1.547798742138364880e-02    -2.515094339622642172e-02    -1.728205403180637586e+04    -1.672529918396899477e+06
-1.413207547169810507e-02    -2.515094339622642172e-02    -9.903794054215801225e+03    -1.678832933819099562e+06
-1.278616352201257522e-02    -2.515094339622642172e-02    -9.903794054215801225e+03    -1.678832933819099562e+06
-1.144025157232704537e-02    -2.515094339622642172e-02    -4.423045926701090139e+03    -1.684768479956473457e+06
-1.009433962264150164e-02    -2.515094339622642172e-02    -6.582557594512094283e+02    -1.690240976092920871e+06
-8.748427672955971790e-03    -2.515094339622642172e-02    -6.582557594512094283e+02    -1.690240976092920871e+06
-7.402515723270441939e-03    -2.515094339622642172e-02    1.464449177015000487e+03    -1.695134811033085687e+06
-6.056603773584898209e-03    -2.515094339622642172e-02    8.300117174241228213e+02    -1.697577576906205388e+06
-4.710691823899368358e-03    -2.515094339622642172e-02    2.142699019268406573e+03    -1.699174054226236418e+06
-3.364779874213838506e-03    -2.515094339622642172e-02    1.699486493551770991e+03    -1.702063697635563323e+06
-2.018867924528294777e-03    -2.515094339622642172e-02    1.699486493551770991e+03    -1.702063697635563323e+06
-6.729559748427649257e-04    -2.515094339622642172e-02    5.117131555911428791e+02    -1.703538366046933457e+06
6.729559748427788035e-04    -2.515094339622642172e-02    -9.029352096665292038e+02    -1.703294609278207645e+06
2.018867924528308655e-03    -2.515094339622642172e-02    -9.029352096665292038e+02    -1.703294609278207645e+06
3.364779874213838506e-03    -2.515094339622642172e-02    -3.307426605904839107e+03    -1.702235441779664485e+06
4.710691823899382236e-03    -2.515094339622642172e-02    -2.156674366854558230e+03    -1.699320081656623632e+06
6.056603773584912087e-03    -2.515094339622642172e-02    -1.872696327695362925e+03    -1.695696044537549838e+06
