x  y   Ex  Ey
6.056603773584912087e-03    -2.515094339622642172e-02    -8.165110448866163324e+02    -1.713362519801413873e+06
7.402515723270441939e-03    -2.515094339622642172e-02    -9.248029751789830470e+02    -1.713155492237095721e+06
8.748427672955985668e-03    -2.515094339622642172e-02    -7.690907122787184562e+02    -1.712981801075793803e+06
1.009433962264151552e-02    -2.515094339622642172e-02    -7.981004610070117451e+02    -1.712747431973885978e+06
1.144025157232704537e-02    -2.515094339622642172e-02    -7.419913625084427622e+02    -1.712182081063294783e+06
1.278616352201258910e-02    -2.515094339622642172e-02    -7.419913625084427622e+02    -1.712182081063294783e+06
1.413207547169811895e-02    -2.515094339622642172e-02    -2.810678600320276246e+02    -1.711822376092894934e+06
1.547798742138364880e-02    -2.515094339622642172e-02    -6.637808132863354160e+01    -1.711495865269408328e+06
1.682389937106919253e-02    -2.515094339622642172e-02    6.937313449538295345e+02    -1.711277022210555850e+06
1.816981132075472238e-02    -2.515094339622642172e-02    5.737280538104980678e+02    -1.710744015670885099e+06
1.951572327044025223e-02    -2.515094339622642172e-02    1.686051120938655686e+03    -1.710598509466551477e+06
2.086163522012578209e-02    -2.515094339622642172e-02    2.396860593872638674e+03    -1.710213563094797544e+06
2.220754716981131194e-02    -2.515094339622642172e-02    3.084360982989214335e+03    -1.710780251873246161e+06
2.355345911949686954e-02    -2.515094339622642172e-02    4.092090676028652524e+03    -1.710537354033317417e+06
2.489937106918239940e-02    -2.515094339622642172e-02    6.836710459994166740e+03    -1.710089562186958967e+06
